,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,item,condition,sentence,target,alternative,model 0 correct (max),model 0 correct (sample),model 0 target score,model 0 alternative score,model 1 correct (max),model 1 correct (sample),model 1 target score,model 1 alternative score,model 2 correct (max),model 2 correct (sample),model 2 target score,model 2 alternative score,model 3 correct (max),model 3 correct (sample),model 3 target score,model 3 alternative score,model 4 correct (max),model 4 correct (sample),model 4 target score,model 4 alternative score,rnng target score,rnng alternative score,model correct (max),lstm 0 correct (max),lstm 0 correct (sample),lstm 0 target score,lstm 0 alternative score,lstm 1 correct (max),lstm 1 correct (sample),lstm 1 target score,lstm 1 alternative score,lstm 2 correct (max),lstm 2 correct (sample),lstm 2 target score,lstm 2 alternative score,lstm 3 correct (max),lstm 3 correct (sample),lstm 3 target score,lstm 3 alternative score,lstm 4 correct (max),lstm 4 correct (sample),lstm 4 target score,lstm 4 alternative score,rnng 0 target score,rnng 0 alternative score,rnng 0 correct (max),rnng 0 correct (sample),rnng 1 target score,rnng 1 alternative score,rnng 1 correct (max),rnng 1 correct (sample),rnng 2 target score,rnng 2 alternative score,rnng 2 correct (max),rnng 2 correct (sample),rnng 3 target score,rnng 3 alternative score,rnng 3 correct (max),rnng 3 correct (sample),rnng 4 target score,rnng 4 alternative score,rnng 4 correct (max),rnng 4 correct (sample)
132,132,132,132,132,Franck_16_PSS,PSS,The designs for the engine of the plane,are,is,100,96.0417502731483,-2.33901596069336,-5.527997016906738,100,94.61208296837721,-2.9108991622924805,-5.7765254974365225,100,86.38809569978778,-2.736922264099121,-4.584827423095703,100,85.02084090556427,-3.586533546447754,-5.322770118713379,100,94.67918708294016,-2.484804153442384,-5.363672256469727,-65.4361,-60.1551,0,100,96.0417502731483,-2.33901596069336,-5.527997016906738,100,94.61208296837721,-2.9108991622924805,-5.7765254974365225,100,86.38809569978778,-2.736922264099121,-4.584827423095703,100,85.02084090556427,-3.586533546447754,-5.322770118713379,100,94.67918708294016,-2.4848041534423833,-5.363672256469727,-65.4361,-60.1551,0,0.5061590868989693,-71.6224,-66.1643,0,0.42435606335294834,-59.8071,-59.6964,0,47.23532273269163,-63.3368,-65.4244,100,88.96921096891411,-69.8669,-65.0077,0,0.7696983667765417
133,133,133,133,133,Franck_16_PSP,PSP,The designs for the engine of the planes,are,is,100,96.2670165414965,-2.677215576171875,-5.927133560180664,100,98.68300581659928,-2.7608299255371094,-7.077390670776367,100,91.91514248170486,-2.7474536895751958,-5.178326606750488,100,91.94958176222984,-3.669877052307129,-6.105393409729004,100,94.48482919493529,-2.579723358154297,-5.420660018920898,-64.133,-61.9841,0,100,96.2670165414965,-2.677215576171875,-5.927133560180664,100,98.68300581659928,-2.7608299255371094,-7.077390670776367,100,91.91514248170486,-2.7474536895751958,-5.178326606750488,100,91.94958176222984,-3.669877052307129,-6.105393409729004,100,94.48482919493529,-2.579723358154297,-5.420660018920898,-64.133,-61.9841,0,10.443405870724828,-68.761,-66.7966,0,12.299165501919529,-58.6896,-61.7104,100,95.35050049238663,-63.1131,-67.5295,100,98.80664949056123,-66.3372,-64.9079,0,19.320777577266576
134,134,134,134,134,Franck_16_PPS,PPS,The designs for the engines of the plane,are,is,100,96.47154093690216,-2.684952735900879,-5.993339538574219,100,94.81171101419555,-3.006739616394043,-5.912228584289551,100,91.10240628297123,-2.8682432174682617,-5.194446563720703,100,92.54973737370678,-3.4088497161865234,-5.928346633911133,100,93.0158931998362,-2.7867860794067383,-5.3759193420410165,-61.9245,-57.1803,0,100,96.47154093690216,-2.684952735900879,-5.993339538574219,100,94.81171101419555,-3.006739616394043,-5.912228584289551,100,91.10240628297123,-2.8682432174682617,-5.194446563720703,100,92.54973737370678,-3.4088497161865234,-5.928346633911133,100,93.0158931998362,-2.7867860794067383,-5.3759193420410165,-61.9245,-57.1803,0,0.862694894903438,-64.8854,-59.1793,0,0.33145941222799147,-61.2309,-62.1114,100,70.6925822662286,-60.6064,-62.7753,100,89.74217492661269,-62.6068,-59.3732,0,3.7920690608207663
135,135,135,135,135,Franck_16_PPP,PPP,The designs for the engines of the planes,are,is,100,97.183182227367,-3.0083408355712886,-6.549330711364746,100,98.94142698478464,-2.9388647079467773,-7.476470947265625,100,94.46675178377251,-2.833580017089844,-5.671052932739258,100,97.15038592716736,-3.4127979278564453,-6.941874504089356,100,93.58644250937624,-2.8367013931274414,-5.517172813415527,-59.0032,-57.8585,0,100,97.183182227367,-3.0083408355712886,-6.549330711364746,100,98.94142698478464,-2.9388647079467773,-7.476470947265625,100,94.4667517837725,-2.833580017089844,-5.671052932739258,100,97.15038592716736,-3.4127979278564453,-6.941874504089356,100,93.58644250937624,-2.8367013931274414,-5.517172813415527,-59.0032,-57.8585,0,24.1458480744015,-62.3733,-61.1464,0,22.672445874649274,-60.2284,-63.9814,100,97.70898820285932,-58.8144,-63.8302,100,99.34113738486539,-60.5252,-61.1346,100,64.78039218232061
136,136,136,136,136,Franck_17_SSS,SSS,The payment for the service to the school,is,are,100,98.99370061229892,-1.5274972915649414,-6.116273880004883,100,99.33256683164036,-1.4307794570922852,-6.4335689544677725,100,99.26803993022448,-1.966867446899414,-6.876720428466798,100,98.67382732144169,-1.3349790573120115,-5.644501686096191,100,98.19045493476877,-1.1271858215332031,-5.12101936340332,-58.2115,-64.9023,100,100,98.99370061229892,-1.5274972915649414,-6.116273880004883,100,99.33256683164036,-1.4307794570922852,-6.4335689544677725,100,99.26803993022449,-1.966867446899414,-6.876720428466798,100,98.67382732144169,-1.3349790573120115,-5.644501686096191,100,98.19045493476877,-1.1271858215332031,-5.12101936340332,-58.2115,-64.9023,100,99.87592528215184,-56.5367,-60.8359,100,98.66025118913797,-56.2317,-61.6354,100,99.55202579224604,-59.6071,-65.2203,100,99.63638968349949,-56.7812,-63.0467,100,99.8102843245561
137,137,137,137,137,Franck_17_SSP,SSP,The payment for the service to the schools,is,are,100,95.48398127479892,-1.7871427536010742,-4.838470458984375,100,94.15354207663329,-1.7738943099975586,-4.552985191345215,100,90.83435474219354,-2.5456829071044917,-4.839258193969727,100,97.2337638061932,-1.4208803176879885,-4.980510711669922,100,94.46894972762225,-1.6307020187377932,-4.468595504760742,-58.0574,-62.2903,100,100,95.48398127479891,-1.7871427536010742,-4.838470458984375,100,94.15354207663329,-1.7738943099975586,-4.552985191345215,100,90.83435474219354,-2.5456829071044917,-4.839258193969727,100,97.2337638061932,-1.4208803176879885,-4.980510711669922,100,94.46894972762225,-1.6307020187377932,-4.468595504760742,-58.0574,-62.2903,100,98.5697286199817,-57.0816,-59.5463,100,92.16298092864069,-55.9569,-58.8462,100,94.7314955970924,-59.4027,-62.446,100,95.44923854107232,-56.2989,-59.7058,100,96.79194828053217
138,138,138,138,138,Franck_17_SPS,SPS,The payment for the services to the school,is,are,100,98.41585496386848,-1.4434089660644531,-5.572566032409668,100,98.29743891339912,-1.5729436874389648,-5.62880802154541,100,98.9921499407576,-1.9571170806884768,-6.5443382263183585,100,98.04241141449192,-1.4080171585083008,-5.321703910827637,100,96.96932286175048,-1.1288290023803709,-4.594437599182129,-59.5859,-66.3562,100,100,98.41585496386848,-1.4434089660644531,-5.572566032409668,100,98.29743891339912,-1.5729436874389648,-5.62880802154541,100,98.9921499407576,-1.9571170806884768,-6.5443382263183585,100,98.04241141449192,-1.4080171585083008,-5.321703910827637,100,96.96932286175048,-1.1288290023803709,-4.594437599182129,-59.5859,-66.3562,100,99.88539645101265,-61.3344,-65.5101,100,98.4868060874723,-59.727,-64.3648,100,99.04138164126172,-59.9556,-65.9976,100,99.76288352300128,-58.7798,-65.1637,100,99.83143214583505
139,139,139,139,139,Franck_17_SPP,SPP,The payment for the services to the schools,is,are,100,94.01059864693234,-1.7070379257202148,-4.460453987121582,100,90.51011975942268,-1.883279800415039,-4.1385154724121085,100,90.09846922804131,-2.452098846435547,-4.6603126525878915,100,96.6540149695512,-1.4074077606201172,-4.770784378051758,100,91.95486061957851,-1.6730642318725586,-4.1092939376831055,-59.7444,-63.6651,100,100,94.01059864693234,-1.7070379257202148,-4.460453987121582,100,90.51011975942268,-1.883279800415039,-4.1385154724121085,100,90.09846922804131,-2.452098846435547,-4.6603126525878915,100,96.6540149695512,-1.4074077606201172,-4.770784378051758,100,91.95486061957851,-1.6730642318725586,-4.1092939376831055,-59.7444,-63.6651,100,98.05582645498424,-61.9338,-63.5349,100,83.21720691610383,-59.805,-62.2432,100,91.96942460866542,-61.0009,-63.5149,100,92.51174627224931,-58.6273,-61.9582,100,96.54737830266534
140,140,140,140,140,Franck_17_PSS,PSS,The payments for the service to the school,are,is,100,91.19641283643276,-1.866926193237305,-4.204782485961913,100,81.353125211373,-2.176698684692384,-3.6498193740844727,100,90.85266349363536,-2.2057085037231445,-4.5014848709106445,100,91.8311353194062,-2.392770767211914,-4.812392234802246,100,81.60755185260248,-1.7137565612792969,-3.2037382125854488,-66.3112,-65.5072,0,100,91.19641283643276,-1.866926193237305,-4.204782485961913,100,81.353125211373,-2.1766986846923833,-3.6498193740844727,100,90.85266349363536,-2.2057085037231445,-4.5014848709106445,100,91.8311353194062,-2.392770767211914,-4.812392234802246,100,81.60755185260248,-1.7137565612792969,-3.2037382125854488,-66.3112,-65.5072,0,30.91705309298525,-62.0204,-62.6196,100,64.54732575134338,-66.1363,-61.1306,0,0.6655063356571731,-60.3529,-63.8188,100,96.97017912816268,-65.2352,-61.3604,0,2.033633751461107
141,141,141,141,141,Franck_17_PSP,PSP,The payments for the service to the schools,are,is,100,92.25314985443224,-2.019149780273437,-4.496399879455566,100,95.14192581065622,-2.1487474441528316,-5.123475074768066,100,96.46352363151112,-2.3973283767700195,-5.703362464904785,100,91.16435553082034,-2.6316242218017583,-4.965494155883789,100,86.49322254881416,-1.5782194137573242,-3.435093879699707,-64.7158,-67.183,100,100,92.25314985443224,-2.019149780273437,-4.496399879455566,100,95.14192581065622,-2.1487474441528316,-5.123475074768066,100,96.46352363151112,-2.3973283767700195,-5.703362464904785,100,91.16435553082034,-2.6316242218017583,-4.965494155883789,100,86.49322254881416,-1.5782194137573242,-3.435093879699707,-64.7158,-67.183,100,92.1810189817734,-61.3588,-63.9891,100,93.27863606441915,-62.8338,-60.7126,0,10.705330491041435,-60.2455,-64.0454,100,97.81165887134439,-60.8905,-60.7398,0,46.2396139918023
142,142,142,142,142,Franck_17_PPS,PPS,The payments for the services to the school,are,is,100,94.70111451122408,-1.6139850616455078,-4.497214317321777,100,86.81340869858727,-2.0318040847778316,-3.9163646697998047,100,90.12454070637364,-2.185007095336914,-4.396146774291991,100,92.10996236895583,-2.3581523895263667,-4.815534591674805,100,84.71371227543992,-1.6000614166259766,-3.312382698059082,-66.7414,-66.2215,0,100,94.70111451122408,-1.6139850616455078,-4.497214317321777,100,86.81340869858727,-2.0318040847778316,-3.9163646697998047,100,90.12454070637364,-2.185007095336914,-4.396146774291991,100,92.10996236895583,-2.3581523895263667,-4.815534591674805,100,84.71371227543992,-1.6000614166259766,-3.312382698059082,-66.7414,-66.2215,0,37.2875617328655,-66.0931,-67.0473,100,72.1959047022749,-67.9044,-64.4578,0,3.087041654683481,-61.1049,-64.2264,100,95.77709384855343,-67.1355,-62.8858,0,1.4067787402146572
143,143,143,143,143,Franck_17_PPP,PPP,The payments for the services to the schools,are,is,100,95.09907420519824,-1.7115297317504885,-4.677024841308594,100,95.67494611145746,-2.101402282714844,-5.197934150695801,100,96.46902746331035,-2.2023658752441406,-5.510014533996582,100,91.28481070409391,-2.5312509536743164,-4.8801679611206055,100,88.2292247229784,-1.5093154907226562,-3.52363395690918,-65.1515,-67.9571,100,100,95.09907420519824,-1.7115297317504885,-4.677024841308594,100,95.67494611145746,-2.101402282714844,-5.197934150695801,100,96.46902746331035,-2.2023658752441406,-5.510014533996582,100,91.28481070409391,-2.5312509536743164,-4.8801679611206055,100,88.2292247229784,-1.5093154907226562,-3.52363395690918,-65.1515,-67.9571,100,94.29776884378427,-65.1415,-68.3262,100,96.02544341124272,-65.3144,-63.6451,0,15.85175293324135,-61.8787,-65.7373,100,97.9338393188798,-63.0165,-62.7484,0,43.33736015928333
144,144,144,144,144,Franck_18_SSS,SSS,The photo of the girl with the baby,is,are,100,95.7572969235288,-2.7156238555908203,-5.832240104675293,100,98.63574680239529,-1.915876388549805,-6.19670295715332,100,99.73122152919882,-2.316098213195801,-8.232444763183594,100,99.68169006140413,-2.0694637298583984,-7.81617546081543,100,96.97696763530908,-2.0077371597290044,-5.475950241088867,-55.7797,-58.4498,100,100,95.7572969235288,-2.7156238555908203,-5.832240104675293,100,98.63574680239529,-1.915876388549805,-6.19670295715332,100,99.73122152919882,-2.316098213195801,-8.232444763183594,100,99.68169006140413,-2.0694637298583984,-7.81617546081543,100,96.97696763530908,-2.0077371597290044,-5.475950241088867,-55.7797,-58.4498,100,93.52390883504289,-61.6613,-65.644,100,98.1705663487756,-55.7747,-57.5013,100,84.89770061347127,-59.2691,-64.3312,100,99.37075972336004,-57.0442,-64.2934,100,99.92897620408174
145,145,145,145,145,Franck_18_SSP,SSP,The photo of the girl with the babies,is,are,100,90.75687054764832,-3.003426551818848,-5.2877302169799805,100,87.72007125948912,-2.4472036361694336,-4.413388252258301,100,85.71956346324092,-3.37881088256836,-5.171001434326172,100,94.051866286684,-3.259995460510254,-6.020764350891112,100,92.10084350218418,-2.794613838195801,-5.250741958618164,-62.4075,-67.2934,100,100,90.75687054764832,-3.003426551818848,-5.2877302169799805,100,87.72007125948912,-2.4472036361694336,-4.413388252258301,100,85.71956346324092,-3.37881088256836,-5.171001434326172,100,94.051866286684,-3.259995460510254,-6.020764350891112,100,92.10084350218418,-2.794613838195801,-5.250741958618164,-62.4075,-67.2934,100,99.2504286443293,-68.6967,-71.4465,100,93.99020535832213,-66.9942,-67.3981,100,59.9624315332013,-66.1362,-71.1297,100,99.32637978544547,-66.3665,-68.8627,100,92.38749961265799
146,146,146,146,146,Franck_18_SPS,SPS,The photo of the girls with the baby,is,are,100,88.98590394907484,-2.6259689331054688,-4.71527099609375,100,98.99937725139156,-1.7596492767333984,-6.354140281677246,100,99.31098075672085,-2.0564498901367188,-7.027192115783691,100,98.76319982671907,-1.9757947921752927,-6.355992317199707,100,91.3852821475244,-2.2848901748657227,-4.646502494812012,-56.9118,-59.0288,100,100,88.98590394907484,-2.6259689331054688,-4.71527099609375,100,98.99937725139156,-1.7596492767333984,-6.354140281677246,100,99.31098075672085,-2.0564498901367188,-7.027192115783691,100,98.76319982671907,-1.9757947921752932,-6.355992317199707,100,91.3852821475244,-2.2848901748657227,-4.646502494812012,-56.9118,-59.0288,100,89.25445418183622,-60.4073,-64.9284,100,98.92399849191237,-57.0995,-59.0073,100,87.07717875053628,-62.4876,-63.8093,100,78.94644031770187,-56.5894,-63.1937,100,99.86473012588178
147,147,147,147,147,Franck_18_SPP,SPP,The photo of the girls with the babies,is,are,100,79.9880039556939,-2.9574012756347656,-4.3429460525512695,100,85.03344349246711,-2.4717416763305664,-4.208968162536621,100,74.61738551235591,-3.0900144577026367,-4.168323516845703,100,88.19403928555481,-3.50003433227539,-5.510969161987305,100,87.49157280256304,-2.9567775726318364,-4.901917457580566,-63.8215,-67.9951,100,100,79.9880039556939,-2.9574012756347656,-4.3429460525512695,100,85.03344349246711,-2.4717416763305664,-4.208968162536621,100,74.61738551235591,-3.0900144577026367,-4.168323516845703,100,88.19403928555481,-3.50003433227539,-5.510969161987305,100,87.49157280256304,-2.9567775726318364,-4.901917457580566,-63.8215,-67.9951,100,98.4836732763793,-68.8793,-71.3338,100,92.08899049509857,-66.5992,-66.6574,100,51.454589436217276,-69.112,-73.1124,100,98.20208537583724,-65.7412,-67.6088,100,86.61803331541152
148,148,148,148,148,Franck_18_PSS,PSS,The photos of the girl with the baby,are,is,100,97.34890495703354,-1.9113740921020508,-5.514702796936035,100,81.75879883332323,-2.921527862548828,-4.421618461608887,100,68.03553719290744,-4.3145532608032235,-5.069958686828613,100,55.6781105062971,-3.9962778091430655,-4.224386215209962,100,93.2578259675287,-2.0698204040527344,-4.696805953979492,-57.4026,-55.2641,0,100,97.34890495703354,-1.9113740921020508,-5.514702796936035,100,81.75879883332323,-2.921527862548828,-4.421618461608887,100,68.03553719290744,-4.3145532608032235,-5.069958686828613,100,55.678110506297095,-3.9962778091430655,-4.224386215209962,100,93.2578259675287,-2.0698204040527344,-4.696805953979492,-57.4026,-55.2641,0,10.541075481554412,-59.7271,-59.0991,0,34.7964169932122,-55.736,-55.0199,0,32.825236694111204,-56.8429,-56.9219,100,51.973973476065325,-59.9277,-55.1305,0,0.818527104140124
149,149,149,149,149,Franck_18_PSP,PSP,The photos of the girl with the babies,are,is,100,96.16275950800258,-2.302865028381348,-5.524153709411621,100,96.74325276072372,-2.6690921783447266,-6.060423851013184,100,98.14656872113967,-3.505023956298828,-7.474447250366211,100,92.70939898845171,-3.616562843322754,-6.159446716308594,100,92.85681812089399,-2.521965980529785,-5.08686637878418,-65.7615,-62.6871,0,100,96.16275950800258,-2.302865028381348,-5.524153709411621,100,96.74325276072372,-2.6690921783447266,-6.060423851013184,100,98.14656872113967,-3.505023956298828,-7.474447250366211,100,92.70939898845172,-3.616562843322754,-6.159446716308594,100,92.85681812089399,-2.521965980529785,-5.08686637878418,-65.7615,-62.6871,0,4.417566813773823,-66.3106,-69.3545,100,95.45184403078471,-65.4685,-65.9013,100,60.654208399149454,-65.5349,-67.4886,100,87.58495290120283,-65.6125,-64.775,0,30.206157399191287
150,150,150,150,150,Franck_18_PPS,PPS,The photos of the girls with the baby,are,is,100,95.7423589362623,-1.9617795944213867,-5.074725151062012,100,84.58943322956684,-2.9571399688720703,-4.659895896911621,100,74.7780389240417,-3.6067628860473633,-4.693572044372559,100,54.63004229504661,-3.878682136535645,-4.06441593170166,100,97.23248609348944,-1.9221506118774407,-5.481306076049805,-58.695,-56.8407,0,100,95.7423589362623,-1.9617795944213867,-5.074725151062012,100,84.58943322956684,-2.9571399688720703,-4.659895896911621,100,74.7780389240417,-3.6067628860473633,-4.693572044372559,100,54.63004229504661,-3.878682136535645,-4.06441593170166,100,97.23248609348944,-1.9221506118774412,-5.481306076049805,-58.695,-56.8407,0,13.536881779874635,-57.8784,-58.1755,100,57.373343512581144,-56.3078,-55.4396,0,29.562898254483027,-57.1669,-58.7705,100,83.25209335629846,-56.9206,-53.0836,0,2.110323172090102
151,151,151,151,151,Franck_18_PPP,PPP,The photos of the girls with the babies,are,is,100,94.7591018205836,-2.3038034439086914,-5.198648452758789,100,97.8512867592162,-2.5493593215942383,-6.367938995361327,100,98.67036038165962,-2.725955009460449,-7.03283166885376,100,94.81275236726326,-3.61419677734375,-6.5198974609375,100,95.70315678242191,-2.4751853942871094,-5.5785560607910165,-66.54899999999999,-64.7942,0,100,94.7591018205836,-2.3038034439086914,-5.198648452758789,100,97.8512867592162,-2.5493593215942383,-6.367938995361327,100,98.67036038165962,-2.725955009460449,-7.03283166885376,100,94.81275236726326,-3.61419677734375,-6.5198974609375,100,95.70315678242191,-2.4751853942871094,-5.5785560607910165,-66.549,-64.7942,0,14.744279996528373,-65.2257,-67.2263,100,88.08600597372744,-64.1238,-64.8588,100,67.59015277259421,-65.1781,-65.0418,0,46.597765508007924,-62.1595,-62.3745,100,55.354390315111765
152,152,152,152,152,Franck_19_SSS,SSS,The post in the support for the platform,is,are,100,97.92161907298048,-2.496055603027344,-6.348633766174316,100,97.12444860965375,-2.3795318603515625,-5.899280548095702,100,94.71658902947586,-3.5411834716796875,-6.4275007247924805,100,97.60339831506701,-3.0417346954345703,-6.748595237731934,100,97.6479707985527,-2.468683242797852,-6.194773674011231,-59.5483,-66.5294,100,100,97.92161907298048,-2.496055603027344,-6.348633766174316,100,97.12444860965375,-2.3795318603515625,-5.899280548095702,100,94.71658902947586,-3.5411834716796875,-6.4275007247924805,100,97.60339831506701,-3.0417346954345703,-6.748595237731934,100,97.6479707985527,-2.468683242797852,-6.194773674011231,-59.5483,-66.5294,100,99.90715823280703,-61.3003,-64.3371,100,95.42092114897684,-61.1978,-65.6575,100,98.85664065105506,-64.2615,-67.7663,100,97.08240356348186,-58.467,-66.795,100,99.97584035113312
153,153,153,153,153,Franck_19_SSP,SSP,The post in the support for the platforms,is,are,100,87.86634229641489,-2.433086395263672,-4.412919998168945,100,76.49224796596054,-2.806629180908203,-3.986488342285156,0,41.131175253623866,-4.371367454528809,-4.012822151184082,100,85.7041701571628,-2.9673786163330083,-4.758312225341797,100,83.57514270797866,-2.94998836517334,-4.5769386291503915,-57.5769,-62.1962,100,100,87.86634229641489,-2.433086395263672,-4.412919998168945,100,76.49224796596054,-2.806629180908203,-3.986488342285156,0,41.131175253623866,-4.371367454528809,-4.012822151184082,100,85.7041701571628,-2.9673786163330083,-4.758312225341797,100,83.57514270797866,-2.94998836517334,-4.5769386291503915,-57.5769,-62.1962,100,99.02365690228866,-59.0157,-62.6182,100,97.34676538625098,-56.6646,-59.2222,100,92.80824331889839,-61.7083,-66.4729,100,99.15457850768419,-56.9766,-61.1011,100,98.40857797042571
154,154,154,154,154,Franck_19_SPS,SPS,The post in the supports for the platform,is,are,100,97.59527148047701,-2.6504344940185547,-6.3538265228271475,100,95.62588647102518,-1.9904527664184568,-5.075192451477051,100,92.52690706801249,-3.4250879287719727,-5.9412784576416025,100,96.92948632547231,-3.0115365982055664,-6.463675498962402,100,92.5706213694084,-3.132134437561035,-5.654664039611816,-66.4591,-73.8439,100,100,97.59527148047701,-2.6504344940185547,-6.3538265228271475,100,95.62588647102518,-1.9904527664184568,-5.075192451477051,100,92.52690706801249,-3.4250879287719727,-5.9412784576416025,100,96.92948632547231,-3.0115365982055664,-6.463675498962402,100,92.5706213694084,-3.132134437561035,-5.654664039611816,-66.4591,-73.8439,100,99.9379770149654,-66.2864,-69.7809,100,97.05308718395133,-65.8397,-69.1527,100,96.4872104502085,-67.4169,-71.046,100,97.41461042207665,-61.3438,-68.5737,100,99.92759313364543
155,155,155,155,155,Franck_19_SPP,SPP,The post in the supports for the platforms,is,are,100,82.39526042714293,-2.6589136123657227,-4.202273368835448,100,74.50320652450301,-2.3489818572998047,-3.421271324157715,0,45.78498801279148,-4.057065010070802,-3.8880634307861333,100,83.97446201271948,-3.1765289306640625,-4.832858085632324,100,52.91557583451272,-3.8106050491333012,-3.9273605346679688,-63.3679,-67.7733,100,100,82.39526042714293,-2.6589136123657227,-4.202273368835448,100,74.50320652450301,-2.3489818572998047,-3.421271324157715,0,45.78498801279148,-4.057065010070802,-3.8880634307861333,100,83.97446201271948,-3.1765289306640625,-4.832858085632324,100,52.91557583451272,-3.8106050491333012,-3.9273605346679688,-63.3679,-67.9951,100,99.03126520082685,-62.9646,-66.0703,100,95.71272531085535,-61.1519,-62.8211,100,84.14691312398564,-64.7829,-68.0242,100,96.23592289331442,-59.3824,-63.0998,100,97.6279285437013
156,156,156,156,156,Franck_19_PSS,PSS,The posts in the support for the platform,are,is,100,94.70606067874216,-2.276813507080078,-5.161028861999512,100,82.16506041397807,-2.7359180450439453,-4.26348876953125,100,81.43217390917798,-2.856980323791504,-4.335320472717285,100,91.28578938943392,-2.621044158935547,-4.970084190368652,100,89.00416396867969,-2.1686878204345703,-4.259854316711427,-65.8682,-59.225,0,100,94.70606067874216,-2.276813507080078,-5.161028861999512,100,82.16506041397807,-2.7359180450439453,-4.26348876953125,100,81.43217390917798,-2.856980323791504,-4.335320472717285,100,91.28578938943392,-2.621044158935547,-4.970084190368652,100,89.00416396867969,-2.1686878204345703,-4.259854316711427,-65.8682,-59.225,0,0.1301156228235612,-63.1783,-60.6381,0,7.308762310097361,-69.6462,-66.6761,0,4.8795081377230805,-64.6766,-69.7471,100,99.37599035948863,-67.6205,-61.3191,0,0.18303793170921012
157,157,157,157,157,Franck_19_PSP,PSP,The posts in the support for the platforms,are,is,100,95.888235690209,-1.8722543716430664,-5.021585464477539,100,95.40109307172173,-2.044028282165528,-5.076299667358398,100,96.23534113679108,-2.1956300735473637,-5.436769485473633,100,92.41648821195378,-2.5455102920532227,-5.045839309692383,100,92.66130849314408,-1.6471796035766602,-4.182970046997069,-61.9515,-57.5205,0,100,95.888235690209,-1.8722543716430664,-5.021585464477539,100,95.40109307172173,-2.044028282165528,-5.076299667358398,100,96.23534113679108,-2.1956300735473637,-5.436769485473633,100,92.41648821195378,-2.5455102920532227,-5.045839309692383,100,92.66130849314408,-1.6471796035766602,-4.182970046997069,-61.9515,-57.5205,0,1.176257612169159,-60.9185,-58.2457,0,6.459757296839744,-63.9887,-62.3188,0,15.843751189620988,-63.2605,-67.545,100,98.64068110233126,-62.1458,-59.5891,0,7.197766084699361
158,158,158,158,158,Franck_19_PPS,PPS,The posts in the supports for the platform,are,is,100,78.35622717480048,-2.805699348449707,-4.092247009277344,100,82.37074790121085,-2.4088916778564453,-3.950562477111816,100,79.84424377473212,-2.6143617630004883,-3.9909496307373047,100,93.30883668042236,-2.50771713256836,-5.142844200134277,100,90.7547342834277,-2.1631288528442383,-4.4471778869628915,-72.9383,-65.7762,0,100,78.35622717480048,-2.805699348449707,-4.092247009277344,100,82.37074790121085,-2.4088916778564453,-3.950562477111816,100,79.84424377473212,-2.6143617630004883,-3.9909496307373047,100,93.30883668042236,-2.50771713256836,-5.142844200134277,100,90.7547342834277,-2.1631288528442383,-4.4471778869628915,-72.7665,-65.7762,0,0.09199232212100378,-69.613,-67.1597,0,7.919756124037599,-72.2579,-69.0577,0,3.91581971366147,-69.7774,-74.7233,100,99.29377200175283,-70.3316,-64.3162,0,0.2434928472234253
159,159,159,159,159,Franck_19_PPP,PPP,The posts in the supports for the platforms,are,is,100,92.50450841799612,-2.0877971649169917,-4.600752830505371,100,95.6138118059329,-1.7344341278076172,-4.816290855407715,100,94.68716142532007,-2.028491973876953,-4.908944129943848,100,96.4618510164429,-2.3230342864990234,-5.628578186035156,100,95.93943322027391,-1.4461078643798828,-4.608502388000488,-66.881,-62.9098,0,100,92.50450841799612,-2.0877971649169917,-4.600752830505371,100,95.6138118059329,-1.7344341278076172,-4.816290855407715,100,94.68716142532008,-2.028491973876953,-4.908944129943848,100,96.4618510164429,-2.3230342864990234,-5.628578186035156,100,95.93943322027391,-1.4461078643798828,-4.608502388000488,-66.881,-62.9098,0,1.8502020732330717,-66.0714,-64.0424,0,11.619157375380205,-65.4054,-64.3002,0,24.87668395113166,-67.2902,-70.5549,100,96.31977587209377,-64.7977,-62.3549,0,7.996666814496674
160,160,160,160,160,Franck_20_SSS,SSS,The prescription by the doctor from the clinic,is,are,100,94.16389625772959,-2.414438247680664,-5.195411682128906,100,98.01481109644249,-2.193588256835937,-6.0929927825927725,100,89.767155441031,-5.7135372161865225,-7.885153770446777,100,95.7771633394844,-2.46915054321289,-5.590667724609375,100,85.9642464323896,-2.2556371688842773,-4.067960739135741,-72.1528,-77.3469,100,100,94.16389625772959,-2.414438247680664,-5.195411682128906,100,98.01481109644249,-2.193588256835937,-6.0929927825927725,100,89.767155441031,-5.7135372161865225,-7.885153770446777,100,95.7771633394844,-2.46915054321289,-5.590667724609375,100,85.9642464323896,-2.2556371688842773,-4.067960739135741,-72.1528,-77.3469,100,99.44814154199085,-67.7394,-71.3674,100,97.41183857476598,-64.1605,-65.777,100,83.43118712548825,-70.1335,-75.4193,100,99.49625244554333,-66.3998,-68.8205,100,91.83922234691502
