,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,item,condition,sentence,target,alternative,model 0 correct (max),model 0 correct (sample),model 0 target score,model 0 alternative score,model 1 correct (max),model 1 correct (sample),model 1 target score,model 1 alternative score,model 2 correct (max),model 2 correct (sample),model 2 target score,model 2 alternative score,model 3 correct (max),model 3 correct (sample),model 3 target score,model 3 alternative score,model 4 correct (max),model 4 correct (sample),model 4 target score,model 4 alternative score,lstm 0 correct (max),lstm 0 correct (sample),lstm 0 target score,lstm 0 alternative score,lstm 1 correct (max),lstm 1 correct (sample),lstm 1 target score,lstm 1 alternative score,lstm 2 correct (max),lstm 2 correct (sample),lstm 2 target score,lstm 2 alternative score,lstm 3 correct (max),lstm 3 correct (sample),lstm 3 target score,lstm 3 alternative score,lstm 4 correct (max),lstm 4 correct (sample),lstm 4 target score,lstm 4 alternative score,rnng 0 target score,rnng 0 alternative score,rnng 0 correct (max),rnng 0 correct (sample),rnng 1 target score,rnng 1 alternative score,rnng 1 correct (max),rnng 1 correct (sample),rnng 2 target score,rnng 2 alternative score,rnng 2 correct (max),rnng 2 correct (sample),rnng 3 target score,rnng 3 alternative score,rnng 3 correct (max),rnng 3 correct (sample),rnng 4 target score,rnng 4 alternative score,rnng 4 correct (max),rnng 4 correct (sample)
323,323,323,323,323,Bock1999_17_cp(reflexive),cp(reflexive),The crew with the peacekeeping forces fooled,themselves,"himself,herself,itself",0,36.95333218041904,-6.974672317504883,-6.440452930423298,100,76.68066900949623,-7.914075374603271,-9.104442344594188,0,48.52320795562632,-6.629579544067383,-6.570490675922303,100,67.55922144521703,-6.890333652496338,-7.62392199166967,0,43.70397368191855,-7.047900199890138,-6.7947152766352295,0,36.95333218041904,-6.974672317504883,-6.440452930423298,100,76.68066900949623,-7.9140753746032715,-9.104442344594188,0,48.52320795562632,-6.629579544067383,-6.570490675922303,100,67.55922144521703,-6.890333652496338,-7.62392199166967,0,43.70397368191855,-7.047900199890138,-6.7947152766352295,-65.2074,-64.85303867092277,0,41.232521119819964,-65.3061,-64.6518469935481,0,34.20317730489271,-61.7738,-60.63237999402284,0,24.205974159586706,-66.4028,-65.01519436813601,0,19.97902792112132,-63.4028,-64.3894404357422,100,72.84238350238364
324,324,324,324,324,Bock1999_18_ss(verb),ss(verb),The professor with the research award,were,was,0,0.929287173191276,-7.747213363647461,-3.0780420303344727,0,3.69725626587084,-7.024574279785156,-3.764668464660645,0,1.3900699023494951,-7.064562797546388,-2.8027448654174805,0,2.009574674544384,-6.693807601928711,-2.80686092376709,0,23.34681874122767,-4.502591133117676,-3.3137607574462886,0,0.9292871731912759,-7.747213363647461,-3.0780420303344727,0,3.69725626587084,-7.024574279785156,-3.764668464660645,0,1.3900699023494951,-7.064562797546388,-2.8027448654174805,0,2.009574674544384,-6.693807601928711,-2.80686092376709,0,23.34681874122767,-4.502591133117676,-3.3137607574462886,-61.7321,-55.7658,0,0.2557153817772731,-59.8515,-56.7096,0,4.141162980628304,-61.3713,-58.0335,0,3.4296948554722086,-59.6436,-61.5535,100,87.10079129577478,-63.6964,-59.324,0,1.2463611824158203
325,325,325,325,325,Bock1999_18_ss(tag),ss(tag),The professor with the research award persevered did n't,they,"he,she,it",0,6.99617629172109,-11.862668991088867,-9.275392139407874,0,21.360590821317608,-10.81537914276123,-9.5120538538213,0,19.76437017879231,-10.295442581176758,-8.894355733610823,0,22.80492410346979,-9.19217300415039,-7.97281381497041,0,22.82479899711321,-11.278741836547852,-10.060511281837412,0,6.99617629172109,-11.862668991088867,-9.275392139407874,0,21.360590821317608,-10.81537914276123,-9.5120538538213,0,19.76437017879231,-10.295442581176758,-8.894355733610823,0,22.804924103469787,-9.19217300415039,-7.97281381497041,0,22.82479899711321,-11.278741836547852,-10.060511281837412,-92.72,-84.97974028697611,0,0.04347694892694282,-90.9565,-81.28180036883626,0,0.0062849820247301985,-90.7421,-81.2509213770779,0,0.007550934495592552,-92.0004,-85.24667312171802,0,0.11651648236569269,-93.3271,-84.64445146821295,0,0.01694728164442079
326,326,326,326,326,Bock1999_18_ss(reflexive),ss(reflexive),The professor with the research award prided,themselves,"himself,herself,itself",0,2.506842421599955,-10.463717460632324,-6.802959225609918,0,5.587745857466311,-9.648042678833008,-6.820947763582232,0,3.980817318598194,-10.489048957824707,-7.30598812136552,0,3.2606406519115687,-10.865647315979004,-7.475550666078331,0,11.87730042881148,-9.931578636169434,-7.92747753101476,0,2.506842421599955,-10.463717460632324,-6.802959225609918,0,5.587745857466311,-9.648042678833008,-6.820947763582232,0,3.980817318598194,-10.489048957824707,-7.30598812136552,0,3.2606406519115687,-10.865647315979004,-7.475550666078331,0,11.87730042881148,-9.931578636169434,-7.92747753101476,-67.5752,-63.95348442604353,0,2.6040528642470555,-67.2085,-64.62694885623534,0,7.033523678506307,-64.0585,-60.91184358477359,0,4.122322709209664,-67.403,-64.08431063380027,0,3.493556972566234,-65.2435,-63.92978678676269,0,21.186615254662776
327,327,327,327,327,Bock1999_18_sp(verb),sp(verb),The professor with the research awards,were,was,0,6.033942646146165,-6.3330345153808585,-3.5875015258789062,0,30.929339047430677,-4.832287788391113,-4.028862953186035,0,12.357431805072574,-5.106579780578613,-3.1475706100463867,0,25.396416668425804,-5.168073654174805,-4.0904932022094735,100,62.863252401537,-3.881461143493652,-4.407815933227539,0,6.033942646146165,-6.3330345153808585,-3.5875015258789062,0,30.929339047430677,-4.832287788391113,-4.028862953186035,0,12.357431805072574,-5.106579780578613,-3.1475706100463867,0,25.396416668425804,-5.168073654174805,-4.0904932022094735,100,62.863252401537,-3.881461143493652,-4.407815933227539,-68.0961,-65.5799,0,7.4730274429671075,-68.8393,-67.4327,0,19.67708795369309,-69.274,-66.4117,0,5.404898610061475,-68.8203,-71.4109,100,93.0254155991165,-68.9318,-68.7462,0,45.373273922582
328,328,328,328,328,Bock1999_18_sp(tag),sp(tag),The professor with the research awards persevered did n't,they,"he,she,it",0,6.787365362880832,-11.888341903686525,-9.268521475430756,0,23.11315579880269,-10.50511360168457,-9.303180787030962,0,21.49295755396,-10.323869705200195,-9.028406697593153,0,23.427444052345546,-8.992393493652344,-7.808062916442396,0,24.5479728631326,-10.595590591430664,-9.472722818354688,0,6.787365362880832,-11.888341903686525,-9.268521475430756,0,23.11315579880269,-10.50511360168457,-9.303180787030962,0,21.49295755396,-10.323869705200195,-9.028406697593153,0,23.427444052345546,-8.992393493652344,-7.808062916442396,0,24.5479728631326,-10.595590591430664,-9.472722818354688,-103.665,-96.71089923675358,0,0.09538014614461111,-100.631,-91.03022652135661,0,0.006767179023330544,-98.2158,-90.90880108172747,0,0.06703775340565511,-101.186,-94.0514331983707,0,0.07964361817830606,-101.169,-94.43054292840723,0,0.11830719877676998
329,329,329,329,329,Bock1999_18_sp(reflexive),sp(reflexive),The professor with the research awards prided,themselves,"himself,herself,itself",0,2.4729807784995272,-10.10419464111328,-6.42948939724509,0,10.649767225944558,-9.381969451904297,-7.2549436403063225,0,7.986787822960049,-9.316715240478516,-6.872571717404277,0,4.907036908088028,-9.981098175048828,-7.0169134816599765,0,15.6358834799537,-9.658891677856444,-7.973318022241856,0,2.4729807784995272,-10.10419464111328,-6.42948939724509,0,10.649767225944558,-9.381969451904297,-7.254943640306322,0,7.986787822960049,-9.316715240478516,-6.872571717404277,0,4.907036908088027,-9.981098175048828,-7.0169134816599765,0,15.6358834799537,-9.658891677856444,-7.973318022241856,-75.945,-73.49659243088506,0,7.955507859185391,-75.497,-73.93659389817476,0,17.35883817740632,-72.7285,-69.86025171655089,0,5.374566957415135,-76.42,-72.95751347337331,0,3.039865829658435,-71.9605,-72.71994440880843,100,68.12330967759313
330,330,330,330,330,Bock1999_18_ps(verb),ps(verb),The professors with the research award,were,was,100,97.89239755339408,-2.5422487258911133,-6.380566596984862,100,75.50054930167016,-3.7025442123413086,-4.828033447265625,100,77.81205752675945,-2.6215267181396484,-3.876274108886719,0,40.79991625777033,-3.86247444152832,-3.4902315139770512,100,95.93071580890593,-1.9369554519653318,-5.097114562988281,100,97.89239755339408,-2.5422487258911133,-6.380566596984862,100,75.50054930167016,-3.7025442123413086,-4.828033447265625,100,77.81205752675945,-2.6215267181396484,-3.8762741088867188,0,40.79991625777033,-3.86247444152832,-3.4902315139770512,100,95.93071580890593,-1.936955451965332,-5.097114562988281,-64.0924,-61.5433,0,7.248697143407538,-60.6316,-56.3219,0,1.3259405932230508,-60.7806,-58.2589,0,7.435086169341075,-61.464,-57.7327,0,2.340093992246005,-62.4127,-57.0932,0,0.48713544559881516
331,331,331,331,331,Bock1999_18_ps(tag),ps(tag),The professors with the research award persevered did n't,they,"he,she,it",0,24.373513631342426,-10.827747344970703,-9.69543781014888,100,57.18908123194222,-10.197114944458008,-10.486684755613362,0,44.23944732950881,-9.612205505371094,-9.380755691958026,0,48.986662650059316,-9.335897445678713,-9.295358400723268,0,34.360926762795685,-11.264602661132812,-10.617351582777381,0,24.373513631342426,-10.827747344970703,-9.69543781014888,100,57.18908123194222,-10.197114944458008,-10.486684755613362,0,44.23944732950881,-9.612205505371094,-9.380755691958026,0,48.986662650059316,-9.335897445678713,-9.295358400723268,0,34.360926762795685,-11.264602661132812,-10.617351582777381,-94.9104,-88.57683692013825,0,0.1772548033346064,-93.16,-82.15885396593004,0,0.0016682292732349165,-92.5884,-84.61640462753094,0,0.03448709382716572,-90.5527,-84.57135523934792,0,0.2519066191580374,-92.3594,-86.35429357201279,0,0.24600600495335503
332,332,332,332,332,Bock1999_18_ps(reflexive),ps(reflexive),The professors with the research award prided,themselves,"himself,herself,itself",100,80.739361844085,-6.721299171447754,-8.154461843437524,100,77.42374158878874,-6.672969341278076,-7.9053639723875655,100,77.9265059184318,-6.895998001098633,-8.157386625906272,100,65.16880287076343,-7.344906806945801,-7.971374223368549,100,81.40663167021191,-7.357758522033691,-8.834410286139788,100,80.739361844085,-6.721299171447754,-8.154461843437524,100,77.42374158878874,-6.672969341278076,-7.905363972387565,100,77.9265059184318,-6.895998001098633,-8.157386625906272,100,65.16880287076343,-7.344906806945801,-7.971374223368549,100,81.40663167021191,-7.357758522033691,-8.834410286139788,-69.5394,-67.39340943430524,0,10.47064844099511,-67.4154,-65.15546186688529,0,9.449566253363335,-64.3701,-62.94849399208686,0,19.440993567416058,-66.7759,-64.39515488652685,0,8.465281146574425,-65.2214,-65.05075047104302,0,45.74408490153479
333,333,333,333,333,Bock1999_18_pp(verb),pp(verb),The professors with the research awards,were,was,100,99.36820290527037,-2.595065116882324,-7.6530842781066895,100,93.56670024602992,-2.9644145965576167,-5.6416015625,100,92.76693157464383,-2.315667152404785,-4.867094039916992,100,92.77327047571207,-2.933801651000977,-5.486173629760742,100,99.48483327770631,-2.127086639404297,-7.3903565406799325,100,99.36820290527037,-2.595065116882324,-7.6530842781066895,100,93.56670024602992,-2.9644145965576167,-5.6416015625,100,92.76693157464383,-2.315667152404785,-4.867094039916992,100,92.77327047571207,-2.933801651000977,-5.486173629760742,100,99.48483327770631,-2.127086639404297,-7.3903565406799325,-68.6987,-69.5053,100,69.13845120649285,-69.6934,-67.6142,0,11.11349693204444,-67.7306,-66.1677,0,17.32309096563919,-67.4097,-65.5387,0,13.34260565987153,-65.7573,-65.083,0,33.75346685360491
334,334,334,334,334,Bock1999_18_pp(tag),pp(tag),The professors with the research awards persevered did n't,they,"he,she,it",0,24.521746315949233,-10.803361892700195,-9.679077637204006,100,58.36026210164755,-9.922357559204102,-10.259937824707665,0,44.22934907530573,-9.284778594970703,-9.052919408002897,100,55.122197481145925,-9.01729965209961,-9.222908848697916,0,36.757984236992606,-10.46650505065918,-9.923891624226707,0,24.521746315949233,-10.803361892700195,-9.679077637204006,100,58.36026210164755,-9.922357559204102,-10.259937824707665,0,44.22934907530573,-9.284778594970703,-9.052919408002897,100,55.122197481145925,-9.01729965209961,-9.222908848697916,0,36.757984236992606,-10.46650505065918,-9.923891624226707,-102.592,-96.38096767416826,0,0.20031437079525827,-99.1882,-93.97841143460663,0,0.5433148238988776,-98.9188,-84.6527920697593,0,6.373106857462065e-05,-99.1638,-92.95879420774287,0,0.2015227768833718,-98.5787,-92.95391941815211,0,0.35943883350780254
335,335,335,335,335,Bock1999_18_pp(reflexive),pp(reflexive),The professors with the research awards prided,themselves,"himself,herself,itself",100,63.07268929257679,-6.871411323547362,-7.4067477782604865,100,81.93728435354191,-6.879049777984619,-8.391154002958608,100,75.66200389023645,-6.801342964172362,-7.935580313418393,100,76.9241695699428,-6.650983810424805,-7.855018168210925,100,79.6861375333805,-7.27045202255249,-8.637244127018509,100,63.07268929257679,-6.871411323547362,-7.4067477782604865,100,81.93728435354191,-6.879049777984619,-8.391154002958608,100,75.66200389023645,-6.801342964172362,-7.935580313418393,100,76.9241695699428,-6.650983810424805,-7.855018168210925,100,79.6861375333805,-7.27045202255249,-8.637244127018509,-75.7765,-75.1509935290442,0,34.853012879958605,-74.3575,-73.57434268421932,0,31.363981148253988,-72.0365,-70.70525257285757,0,20.895310099734736,-74.525,-73.02575968379026,0,18.25388552848356,-70.8639,-71.97047600880839,100,75.14902227212076
336,336,336,336,336,Bock1999_18_cs(verb),cs(verb),The faculty with the research award,were,was,0,18.022372134300905,-4.0984954833984375,-2.583662986755371,0,13.550041559599785,-5.118669509887695,-3.2654933929443364,0,6.329076555892635,-4.463483810424805,-1.768850326538086,0,5.286284717433311,-6.097301483154298,-3.2115583419799805,0,25.309098505423307,-3.974074363708496,-2.89188003540039,0,18.022372134300905,-4.0984954833984375,-2.583662986755371,0,13.550041559599785,-5.118669509887695,-3.2654933929443364,0,6.329076555892635,-4.463483810424805,-1.768850326538086,0,5.286284717433311,-6.097301483154298,-3.2115583419799805,0,25.309098505423307,-3.974074363708496,-2.89188003540039,-60.09,-54.6517,0,0.4328053196238112,-55.5577,-54.5682,0,27.101084832413687,-55.7865,-54.3566,0,19.31142658696447,-55.2219,-59.1322,100,98.03590074520262,-57.2859,-53.5194,0,2.260985563499426
337,337,337,337,337,Bock1999_18_cs(tag),cs(tag),The faculty with the research award persevered did n't,they,"he,she,it",0,12.010370589738276,-11.319085121154785,-9.327636653611867,0,43.106283838352006,-10.746302604675293,-10.468786489363863,0,33.7904268609731,-9.909194946289062,-9.236547417856944,0,34.93043652888011,-9.398042678833008,-8.775944329941758,0,24.089562057747358,-11.70231819152832,-10.554542631326742,0,12.010370589738276,-11.319085121154785,-9.327636653611867,0,43.106283838352006,-10.746302604675293,-10.468786489363863,0,33.7904268609731,-9.909194946289062,-9.236547417856944,0,34.93043652888011,-9.398042678833008,-8.775944329941758,0,24.089562057747358,-11.70231819152832,-10.554542631326742,-87.6941,-82.88827121141922,0,0.8115516639512069,-86.8102,-76.62959647056243,0,0.003789689304090797,-84.7688,-77.91081247245396,0,0.10499234706413463,-87.5145,-81.19152879967015,0,0.17913886184112238,-88.5014,-80.7646171782226,0,0.04362831058104348
338,338,338,338,338,Bock1999_18_cs(reflexive),cs(reflexive),The faculty with the research award prided,themselves,"himself,herself,itself",0,35.532778076023476,-7.579596519470215,-6.983895208627765,0,33.23088168408097,-8.069612503051758,-7.371851444851493,0,27.46682254647241,-8.259262084960938,-7.288196831194631,0,15.810174975408534,-9.477845191955566,-7.805424839496133,0,28.21053359694775,-8.748054504394531,-7.814012186586416,0,35.532778076023476,-7.579596519470215,-6.983895208627765,0,33.23088168408097,-8.069612503051758,-7.371851444851493,0,27.46682254647241,-8.259262084960938,-7.288196831194631,0,15.810174975408534,-9.477845191955566,-7.805424839496133,0,28.21053359694775,-8.748054504394531,-7.814012186586416,-64.0979,-61.932329199021815,0,10.288512906934171,-61.5561,-60.27075001446667,0,21.664091390585416,-57.7728,-56.41502499086592,0,20.46021595727249,-61.4777,-60.67535507349547,0,30.952413993756455,-59.1194,-58.81783568421218,0,42.51751177969354
339,339,339,339,339,Bock1999_18_cp(verb),cp(verb),The faculty with the research awards,were,was,100,58.00582094763684,-3.329645156860352,-3.6526575088500977,100,54.33356306853755,-3.6777677536010738,-3.851546287536621,0,34.87586273955251,-3.018406867980957,-2.393906593322754,0,49.99611377716847,-4.619853973388672,-4.619698524475098,100,77.85590596423508,-3.1741304397583012,-4.431419372558594,100,58.00582094763684,-3.329645156860352,-3.6526575088500977,100,54.33356306853755,-3.6777677536010738,-3.851546287536621,0,34.87586273955251,-3.018406867980957,-2.393906593322754,0,49.99611377716847,-4.619853973388672,-4.619698524475098,100,77.85590596423508,-3.174130439758301,-4.431419372558594,-63.1058,-61.2083,0,13.039168675830837,-64.8465,-65.5113,100,66.03378161608757,-63.8246,-63.1098,0,32.85390844924117,-62.0625,-66.06,100,98.1969580020807,-61.8259,-62.9826,100,76.07325706242865
340,340,340,340,340,Bock1999_18_cp(tag),cp(tag),The faculty with the research awards persevered did n't,they,"he,she,it",0,13.688213010554115,-11.142965316772461,-9.301534244755269,0,49.69404532809543,-10.334587097167967,-10.3223487575423,0,34.97808902977544,-9.657326698303224,-9.037324231092207,0,40.03280972702743,-9.242433547973633,-8.838335325174736,0,26.66954485284989,-10.947816848754883,-9.936363111997668,0,13.688213010554115,-11.142965316772461,-9.301534244755269,0,49.69404532809543,-10.334587097167967,-10.3223487575423,0,34.97808902977544,-9.657326698303224,-9.037324231092207,0,40.03280972702743,-9.242433547973633,-8.838335325174736,0,26.66954485284989,-10.947816848754883,-9.936363111997668,-95.7883,-90.70875826743051,0,0.618427678039101,-95.4765,-86.48702273904307,0,0.01246997177827598,-92.3672,-85.94749473194757,0,0.16264865542337573,-94.2453,-88.01201670530473,0,0.19591504046180572,-91.916,-89.94525094541163,0,12.230845373853107
341,341,341,341,341,Bock1999_18_cp(reflexive),cp(reflexive),The faculty with the research awards prided,themselves,"himself,herself,itself",0,33.84318748838101,-7.561591625213622,-6.891301477362196,100,51.88336378374643,-8.022210121154785,-8.097580331680561,0,30.63078798433441,-7.879043102264402,-7.061605610497483,0,24.479185612478428,-8.608393669128418,-7.48180855324288,0,46.33593754799996,-7.991620063781737,-7.844794363336947,0,33.84318748838101,-7.561591625213622,-6.891301477362196,100,51.88336378374643,-8.022210121154785,-8.097580331680561,0,30.63078798433441,-7.879043102264402,-7.061605610497483,0,24.479185612478428,-8.608393669128418,-7.48180855324288,0,46.33593754799996,-7.991620063781737,-7.844794363336947,-69.9269,-69.19139037214457,0,32.398684389201655,-68.7378,-68.955951126122,100,55.43225185468892,-66.1972,-65.31776170082387,0,29.329419063823543,-67.3746,-67.49307439891926,100,52.95840039472862,-66.0637,-67.42835666776705,100,79.65154859597516
342,342,342,342,342,Bock1999_19_ss(verb),ss(verb),The firefighter brigade outside the building,were,was,0,4.333427769523693,-5.457968711853027,-2.363458633422852,0,3.7847879593690257,-5.590496063232422,-2.354898452758789,0,3.145327005434496,-5.664558410644531,-2.237264633178711,0,5.873710449841018,-4.794635772705078,-2.0204849243164062,0,2.272638676202088,-6.0125789642333975,-2.2513389587402344,0,4.333427769523693,-5.457968711853027,-2.363458633422852,0,3.7847879593690257,-5.590496063232422,-2.354898452758789,0,3.145327005434496,-5.664558410644531,-2.237264633178711,0,5.873710449841018,-4.794635772705078,-2.0204849243164062,0,2.272638676202088,-6.0125789642333975,-2.2513389587402344,-58.0415,-52.3563,0,0.3384361214304235,-59.7471,-56.1905,0,2.7743987690858973,-56.6068,-53.6037,0,4.728602185298114,-57.8631,-53.8356,0,1.7506869587715777,-57.2351,-52.8892,0,1.2794030564138061
343,343,343,343,343,Bock1999_19_ss(tag),ss(tag),The firefighter brigade outside the building rested did n't,they,"he,she,it",0,25.72739070530253,-9.778522491455078,-8.71833646839102,0,28.34886917170454,-10.69961166381836,-9.772389868253775,0,43.150482455449094,-8.969768524169922,-8.69405438883086,0,48.19677462947962,-9.371545791625977,-9.299385480875529,0,38.34212334690282,-9.619558334350586,-9.144506466971503,0,25.72739070530253,-9.778522491455078,-8.71833646839102,0,28.34886917170454,-10.69961166381836,-9.772389868253775,0,43.150482455449094,-8.969768524169922,-8.69405438883086,0,48.19677462947962,-9.371545791625977,-9.299385480875529,0,38.34212334690282,-9.619558334350586,-9.144506466971503,-85.3423,-79.41497791773703,0,0.26585241352237415,-86.0669,-78.33547153293867,0,0.04386243580366922,-85.8142,-78.8170525342544,0,0.09136513314656992,-87.0911,-80.33433277638223,0,0.11616318088186704,-86.9477,-79.64112255708228,0,0.06706599516840661
344,344,344,344,344,Bock1999_19_ss(reflexive),ss(reflexive),The firefighter brigade outside the building distinguished,themselves,"himself,herself,itself",0,34.293248940821194,-2.0715694427490234,-1.4213162776067765,0,22.521585444816193,-2.672030448913574,-1.436505275645521,0,16.56262002687817,-2.638662338256836,-1.0217142788137186,0,39.44329772409453,-2.287350654602051,-1.8586346407210776,0,18.5310163770515,-2.628401756286621,-1.1476252666647622,0,34.293248940821194,-2.0715694427490234,-1.4213162776067765,0,22.521585444816193,-2.672030448913574,-1.436505275645521,0,16.56262002687817,-2.638662338256836,-1.0217142788137186,0,39.44329772409453,-2.287350654602051,-1.8586346407210776,0,18.5310163770515,-2.628401756286621,-1.1476252666647622,-68.4252,-67.01200653774269,0,19.57308521031938,-71.3645,-70.98458952166341,0,40.61484887839724,-66.5271,-64.71163089352902,0,13.997843295506158,-67.0731,-65.99199196928623,0,25.329638941196876,-67.5532,-68.98493977833917,100,80.71722486524861
345,345,345,345,345,Bock1999_19_sp(verb),sp(verb),The firefighter brigade outside the buildings,were,was,0,29.31635264122784,-4.074098587036134,-3.1940298080444336,100,54.57406306462699,-3.688776016235352,-3.8722515106201167,0,34.06154035374899,-3.4508304595947266,-2.7902774810791016,0,22.004867075848303,-4.07249927520752,-2.8071165084838867,0,26.7876050689713,-3.942315101623535,-2.9368896484375,0,29.31635264122784,-4.074098587036134,-3.1940298080444336,100,54.57406306462699,-3.688776016235352,-3.8722515106201167,0,34.06154035374899,-3.4508304595947266,-2.7902774810791016,0,22.004867075848303,-4.07249927520752,-2.8071165084838867,0,26.7876050689713,-3.942315101623535,-2.9368896484375,-59.2885,-55.7366,0,2.7871048498081,-62.4625,-60.1599,0,9.090785893264103,-60.0988,-58.3176,0,14.415502164055457,-60.7464,-57.8743,0,5.355011890906076,-57.5637,-56.9088,0,34.188618459835105
346,346,346,346,346,Bock1999_19_sp(tag),sp(tag),The firefighter brigade outside the buildings rested did n't,they,"he,she,it",0,33.62091960126719,-9.773200988769533,-9.0929675165734,100,51.81056020150925,-10.331254959106444,-10.403709046753336,100,62.35343172354374,-8.443206787109375,-8.947783695336726,100,54.95714174463612,-9.339065551757812,-9.538004750023028,0,43.57911488099158,-9.505542755126953,-9.247281380738773,0,33.62091960126719,-9.773200988769533,-9.0929675165734,100,51.81056020150925,-10.331254959106444,-10.403709046753336,100,62.35343172354374,-8.443206787109375,-8.947783695336726,100,54.95714174463612,-9.339065551757812,-9.538004750023028,0,43.57911488099158,-9.505542755126953,-9.247281380738773,-88.5621,-83.28985645656536,0,0.5105879792850442,-90.1858,-82.53890751066224,0,0.04772978201050906,-90.1422,-83.64877000794891,0,0.15110625540958042,-90.773,-83.86630515919443,0,0.10000598796960573,-89.1722,-83.71559078866954,0,0.4249864697771161
347,347,347,347,347,Bock1999_19_sp(reflexive),sp(reflexive),The firefighter brigade outside the buildings distinguished,themselves,"himself,herself,itself",100,75.7438200740889,-1.0185003280639648,-2.1571857587226906,100,80.43955921306019,-1.5438489913940432,-2.957845877112693,0,35.503397186471965,-2.0297708511352544,-1.4327866855747566,100,66.75448688011268,-2.4693527221679688,-3.166454422133591,100,64.53809068826729,-1.7373380661010742,-2.3361345256062718,100,75.7438200740889,-1.0185003280639648,-2.1571857587226906,100,80.43955921306019,-1.5438489913940432,-2.957845877112693,0,35.503397186471965,-2.0297708511352544,-1.4327866855747566,100,66.75448688011268,-2.4693527221679688,-3.166454422133591,100,64.53809068826729,-1.7373380661010742,-2.336134525606272,-71.4385,-69.3754210386917,0,11.273748110504483,-75.0449,-75.38377654971038,100,58.39175976426303,-69.0835,-67.78939543823113,0,21.515888146262498,-71.3801,-70.67674377315353,0,33.106852963239916,-70.3022,-71.80190602869911,100,81.75306273237888
348,348,348,348,348,Bock1999_19_ps(verb),ps(verb),The firefighters brigade outside the building,were,was,100,62.07841714847335,-2.8925228118896484,-3.3854007720947266,0,8.222306581547027,-4.6324615478515625,-2.219943046569824,0,23.819230997089466,-3.659343719482422,-2.49672794342041,0,43.07360678977904,-2.6096725463867188,-2.3308238983154297,0,41.27245388483399,-3.2950572967529297,-2.9423437118530287,100,62.07841714847335,-2.8925228118896484,-3.3854007720947266,0,8.222306581547027,-4.6324615478515625,-2.219943046569824,0,23.819230997089466,-3.659343719482422,-2.49672794342041,0,43.07360678977904,-2.6096725463867188,-2.3308238983154297,0,41.27245388483399,-3.2950572967529297,-2.9423437118530287,-80.0291,-69.0538,0,0.0017119076709527254,-67.0918,-64.0688,0,4.639755926509471,-71.6808,-72.7436,100,74.32252652310322,-76.5731,-73.9655,0,6.865089603796765,-64.2228,-72.4973,100,99.97451294791152
349,349,349,349,349,Bock1999_19_ps(tag),ps(tag),The firefighters brigade outside the building rested did n't,they,"he,she,it",0,42.65754505156311,-9.390273094177246,-9.09443598529042,0,43.859303928583735,-10.053531646728516,-9.806657549584527,0,48.21482640453558,-8.852642059326172,-8.781204750567117,100,56.19860165509271,-9.211691856384276,-9.460917988836787,0,44.59277591622421,-9.489981651306152,-9.272843538364068,0,42.65754505156311,-9.390273094177246,-9.09443598529042,0,43.859303928583735,-10.053531646728516,-9.806657549584527,0,48.21482640453558,-8.852642059326172,-8.781204750567117,100,56.19860165509271,-9.211691856384276,-9.460917988836787,0,44.59277591622421,-9.489981651306152,-9.272843538364068,-107.357,-102.38593147121478,0,0.6887959991765191,-100.301,-93.87513245066512,0,0.16165106573665594,-107.573,-100.35207881392239,0,0.07305944445874711,-100.508,-96.41070002263248,0,1.6345855496191486,-104.995,-96.57469978048212,0,0.022029994722081444
350,350,350,350,350,Bock1999_19_ps(reflexive),ps(reflexive),The firefighters brigade outside the building distinguished,themselves,"himself,herself,itself",100,86.38385746466835,-0.9624557495117188,-2.8100005329664817,100,55.36534086779472,-1.9117784500122068,-2.127221564061752,0,37.90874366739778,-1.803426742553711,-1.310003352430228,100,62.736210504521466,-1.7311391830444336,-2.2520559198700725,0,42.002615900887214,-2.0696592330932617,-1.7469932250016895,100,86.38385746466835,-0.9624557495117188,-2.8100005329664817,100,55.36534086779472,-1.9117784500122068,-2.127221564061752,0,37.90874366739778,-1.803426742553711,-1.310003352430228,100,62.736210504521466,-1.7311391830444336,-2.2520559198700725,0,42.002615900887214,-2.0696592330932617,-1.7469932250016895,-89.1908,-79.60843895315435,0,0.006892924746757846,-80.2511,-80.82327670469509,100,63.926528653827894,-83.3035,-74.4692985735033,0,0.014564373626983169,-86.7964,-81.06068236719422,0,0.3218174528513014,-74.9351,-82.55197486870267,100,99.95081647842524
351,351,351,351,351,Bock1999_19_pp(verb),pp(verb),The firefighters brigade outside the buildings,were,was,100,78.29692461235975,-2.8242712020874023,-4.107325553894043,100,78.39884653055252,-2.6531553268432617,-3.9422178268432617,100,75.44713040889519,-2.4568653106689453,-3.5794687271118164,100,63.101472411791114,-2.7033748626708984,-3.2399473190307617,100,79.71487618797411,-2.5157480239868164,-3.8843164443969727,100,78.29692461235975,-2.8242712020874023,-4.107325553894043,100,78.39884653055252,-2.6531553268432617,-3.9422178268432617,100,75.44713040889519,-2.4568653106689453,-3.5794687271118164,100,63.101472411791114,-2.7033748626708984,-3.2399473190307617,100,79.71487618797411,-2.5157480239868164,-3.8843164443969727,-71.3335,-72.479,100,75.86880139744501,-69.0775,-69.1524,100,51.87162509550879,-75.1717,-76.0883,100,71.4348826046733,-79.0018,-77.2169,0,14.369913728993037,-74.2099,-67.1823,0,0.08862719927031087
